lat,lon,time_range,flag,geartype,vessel_ids,apparent_fishing_hours,effort_index,fuel_consumption,catch_value_usd,crew_size
-12.0,-77.4,2023-01,PER,tuna_purse_seines,2,2.4,5.93,3.28,21.75,7.0
-10.5,-79.0,2023-02,PER,other_purse_seines,1,4.55,15.81,3.31,22.1,8.8
-6.7,-81.3,2023-03,PER,other_purse_seines,1,0.49,3.23,5.84,7.55,7.3
-14.6,-77.5,2023-02,,pole_and_line,1,5.31,6.98,7.61,28.11,8.4
-14.9,-76.9,2023-02,PER,tuna_purse_seines,1,0.12,10.58,6.33,2.88,7.0
-9.0,-78.6,2023-03,PER,tuna_purse_seines,1,0.45,5.61,4.24,9.0,7.7
-5.0,-82.5,2023-02,PER,other_purse_seines,1,1.38,2.91,5.56,14.64,7.2
-3.4,-81.2,2023-02,ECU,tuna_purse_seines,1,2.85,10.94,6.24,5.62,8.0
-18.0,-71.0,2023-02,PER,other_purse_seines,3,5.42,4.51,9.7,24.6,9.1
-12.0,-77.1,2023-02,,other_purse_seines,1,0.11,6.15,0.0,6.85,7.3
-12.8,-76.7,2023-01,PER,other_purse_seines,7,9.94,19.99,17.26,59.46,8.7
-11.0,-77.9,2023-01,PER,other_purse_seines,20,21.2448,24.18,28.94,154.2,8.7
-17.4,-71.9,2023-02,PER,other_purse_seines,2,1.46,6.23,0.0,5.0,7.4
-6.4,-81.4,2023-03,PER,other_purse_seines,1,0.17,7.96,11.08,4.94,6.6
-9.8,-81.3,2023-02,PER,tuna_purse_seines,1,2.0,4.73,6.97,11.13,6.9
-11.9,-77.5,2023-01,PER,other_purse_seines,12,14.15,23.06,16.73,57.37,8.2
-11.1,-78.1,2023-01,PER,other_purse_seines,3,1.13,0.0,7.46,29.55,7.8
-6.8,-80.3,2023-02,PER,tuna_purse_seines,1,2.45,9.28,11.69,18.81,7.0
-17.6,-77.7,2023-03,ECU,tuna_purse_seines,1,0.35,0.0,9.28,5.08,6.6
-8.3,-79.2,2023-01,PER,tuna_purse_seines,3,3.34,14.64,15.86,28.25,7.4
-15.1,-75.6,2023-01,PER,other_purse_seines,12,20.83,30.3,36.94,123.77,9.9
-16.0,-77.3,2023-03,PER,tuna_purse_seines,1,0.67,0.0,2.03,18.94,8.6
-3.4,-81.2,2023-02,PAN,tuna_purse_seines,1,0.79,3.92,9.87,18.18,6.6
-8.2,-79.2,2023-01,,other_purse_seines,3,21.2448,26.6,34.46,120.94,9.1
-14.3,-76.5,2023-03,,pole_and_line,1,6.3,18.47,23.21,34.03,
-8.1,-79.3,2023-01,PER,fishing,2,16.01,23.88,21.05,124.62,7.9
-9.2,-78.7,2023-01,,other_purse_seines,3,14.13,18.11,21.49,70.01,7.9
-17.5,-77.8,2023-03,,purse_seines,1,6.38,16.97,20.36,27.39,7.9
-9.6,-78.8,2023-02,PER,other_purse_seines,5,6.05,13.8,17.68,19.06,7.4
-13.5,-77.3,2023-01,PER,fishing,1,0.58,6.79,4.83,8.83,7.7
-12.2,-77.3,2023-01,PER,pole_and_line,2,5.82,12.43,10.69,25.55,7.1
-14.6,-77.9,2023-02,PER,tuna_purse_seines,1,1.22,1.1,2.43,11.5,
-8.1,-79.5,2023-01,PER,other_purse_seines,36,21.2448,26.65,28.26,70.1,
-16.2,-77.6,2023-03,PER,tuna_purse_seines,1,1.28,3.47,5.28,11.82,7.1
-8.3,-79.2,2023-01,GBR,other_purse_seines,1,4.81,8.19,9.36,66.88,8.6
-12.0,-77.2,2023-02,PER,other_purse_seines,26,21.2448,26.75,24.98,58.87,8.9
-7.6,-80.0,2023-02,PER,purse_seines,4,5.78,13.86,8.67,30.41,7.4
-13.3,-76.7,2023-01,PER,pole_and_line,1,0.8,6.75,9.15,9.08,6.5
-4.7,-82.8,2023-02,PER,other_purse_seines,1,3.15,4.93,6.46,22.43,7.7
-15.8,-77.9,2023-03,ECU,tuna_purse_seines,1,3.98,13.92,14.98,26.52,7.0
-6.6,-80.5,2023-01,PER,tuna_purse_seines,2,2.36,9.51,10.5,10.55,6.8
-4.8,-81.5,2023-03,ECU,fishing,1,5.75,5.35,10.04,44.01,7.5
-12.3,-77.2,2023-01,PER,pole_and_line,1,4.03,1.81,9.08,12.75,8.8
-14.6,-77.5,2023-02,PER,pole_and_line,1,0.1,0.0,5.67,3.23,7.1
-7.1,-79.9,2023-02,PER,purse_seines,1,2.91,13.0,9.04,18.92,7.4
-6.8,-80.4,2023-01,PER,purse_seines,3,3.52,10.68,11.82,40.99,7.4
-13.5,-78.3,2023-02,PER,fishing,1,2.52,4.84,4.1,14.63,7.4
-8.3,-79.4,2023-02,PER,other_purse_seines,1,1.54,0.0,0.0,33.74,6.8
-14.0,-76.6,2023-01,PER,purse_seines,1,3.31,7.64,5.14,20.49,7.4
-16.0,-77.8,2023-03,PER,tuna_purse_seines,2,3.07,2.83,10.1,42.34,8.2
-14.4,-76.5,2023-03,,pole_and_line,1,7.23,16.88,10.75,21.43,7.4
-12.6,-77.9,2023-02,PER,purse_seines,1,1.21,3.18,2.96,9.41,6.6
-14.1,-77.4,2023-03,PER,other_purse_seines,1,2.34,4.72,4.04,12.7,6.6
-14.4,-76.9,2023-03,PER,other_purse_seines,2,2.26,6.1,13.01,19.88,8.0
-8.4,-79.3,2023-01,,other_purse_seines,1,0.27,7.28,7.75,18.54,7.6
-9.5,-78.6,2023-02,PER,other_purse_seines,10,14.41,20.16,16.0,87.3,8.7
-4.4,-81.5,2023-03,ECU,fishing,1,2.02,9.19,9.32,18.28,8.4
-14.5,-77.8,2023-02,AIA,purse_seines,1,8.19,5.87,12.0,53.3,8.0
-14.3,-76.5,2023-03,PER,pole_and_line,1,1.45,9.8,13.43,22.37,7.4
-14.6,-77.4,2023-02,GBR,other_purse_seines,1,1.69,2.71,0.0,11.42,6.8
-7.7,-79.4,2023-01,PER,fishing,2,2.05,4.87,0.98,15.04,7.5
-14.7,-76.1,2023-01,PER,tuna_purse_seines,1,0.76,1.15,8.03,8.2,6.8
-11.6,-80.8,2023-02,PER,tuna_purse_seines,2,3.19,0.0,3.34,30.18,8.2
-9.0,-80.8,2023-01,PER,tuna_purse_seines,1,0.71,0.0,4.5,3.44,
-10.1,-78.4,2023-02,PER,other_purse_seines,15,21.2448,28.17,33.28,75.04,12.5
-5.8,-81.6,2023-01,ECU,tuna_purse_seines,1,1.48,1.51,4.91,9.23,7.8
-13.1,-77.3,2023-02,PER,tuna_purse_seines,1,0.2,7.84,6.44,4.62,8.7
-12.4,-79.0,2023-03,PER,pole_and_line,1,0.81,6.06,3.87,11.12,8.5
-8.5,-83.0,2023-03,ECU,tuna_purse_seines,1,3.7,11.35,6.72,19.71,8.5
-7.7,-79.8,2023-02,PER,other_purse_seines,17,18.92,26.85,23.8,165.72,9.9
-10.8,-78.0,2023-01,PER,other_purse_seines,5,4.29,8.25,13.94,27.72,7.1
-14.0,-78.5,2023-03,ECU,tuna_purse_seines,1,0.19,11.28,8.47,12.72,7.0
-7.3,-80.2,2023-01,PER,other_purse_seines,1,0.4,5.9,8.18,5.04,8.5
-7.4,-79.7,2023-01,GBR,other_purse_seines,1,1.04,5.73,3.0,11.54,6.6
-14.1,-76.6,2023-03,,pole_and_line,1,7.26,8.56,2.96,74.12,7.5
-6.4,-81.2,2023-01,PER,other_purse_seines,2,2.15,5.78,7.55,13.39,7.4
-16.8,-78.5,2023-03,PER,tuna_purse_seines,2,5.54,9.92,13.97,20.28,7.1
-16.3,-77.2,2023-03,PER,other_purse_seines,1,3.0,9.71,16.85,14.4,
-7.8,-80.1,2023-01,PER,tuna_purse_seines,1,0.11,5.59,11.83,3.77,7.2
-16.7,-78.2,2023-03,ECU,tuna_purse_seines,2,9.88,9.05,6.27,62.36,8.2
-8.6,-79.0,2023-01,PER,other_purse_seines,2,2.45,2.35,2.91,7.34,9.0
-17.7,-71.4,2023-02,PER,other_purse_seines,2,3.47,11.61,11.24,11.75,7.4
-11.8,-77.5,2023-01,SSD,tuna_purse_seines,1,0.21,3.99,11.73,6.01,8.5
-12.4,-77.0,2023-01,PER,tuna_purse_seines,2,3.07,6.36,4.58,19.9,7.4
-7.4,-79.9,2023-02,PER,other_purse_seines,6,7.52,16.32,10.13,34.45,7.7
-7.8,-79.8,2023-02,,other_purse_seines,1,0.51,7.73,2.73,4.99,7.9
-7.2,-83.4,2023-03,ECU,tuna_purse_seines,1,0.16,6.29,6.52,12.01,
-12.0,-77.2,2023-01,PER,inconclusive,2,21.2448,20.83,23.16,83.06,9.5
-7.4,-80.0,2023-01,PER,tuna_purse_seines,5,7.57,7.42,13.94,48.53,7.2
-5.0,-81.6,2023-03,ECU,fishing,1,2.09,6.72,10.03,8.99,7.4
-12.0,-77.2,2023-03,PER,tuna_purse_seines,1,6.83,13.79,16.55,29.83,8.7
-6.3,-81.0,2023-01,PER,tuna_purse_seines,7,21.2448,30.18,28.12,65.02,10.0
-8.3,-79.0,2023-01,,other_purse_seines,1,0.33,2.19,5.53,9.53,7.1
-18.2,-70.9,2023-02,PER,other_purse_seines,1,0.06,8.0,1.57,5.55,6.5
-13.0,-76.7,2023-01,PER,inconclusive,1,3.75,7.44,9.31,17.77,7.8
-16.6,-77.7,2023-03,ECU,tuna_purse_seines,1,5.66,11.67,12.37,25.49,9.2
-14.3,-76.4,2023-03,,pole_and_line,1,0.7,4.45,5.12,11.23,8.1
-19.3,-75.1,2023-03,PER,other_purse_seines,1,0.8,0.0,4.72,10.51,7.4
-11.3,-80.4,2023-02,PER,tuna_purse_seines,1,6.31,11.5,9.99,47.78,8.4
-16.3,-78.5,2023-03,PER,tuna_purse_seines,1,1.96,7.26,4.79,12.4,6.9
-15.9,-78.8,2023-02,PER,tuna_purse_seines,1,1.01,4.57,6.69,9.46,6.5
-7.2,-81.4,2023-03,ECU,fishing,1,0.29,0.0,6.24,2.97,8.4
-14.7,-77.4,2023-02,GBR,other_purse_seines,1,9.25,14.79,15.84,49.77,8.0
-15.5,-79.0,2023-03,ECU,tuna_purse_seines,1,0.35,5.88,6.64,3.79,7.7
-8.6,-79.1,2023-01,,other_purse_seines,1,0.08,10.22,12.95,5.34,6.8
-11.8,-77.6,2023-01,PER,other_purse_seines,9,11.84,15.42,11.68,70.56,8.4
-9.0,-80.0,2023-03,PER,other_purse_seines,1,2.05,2.77,6.75,13.1,7.5
-12.6,-76.8,2023-03,PER,other_purse_seines,1,2.23,9.11,2.88,20.51,
-13.2,-77.3,2023-02,PER,tuna_purse_seines,1,0.06,4.85,7.39,6.97,7.2
-7.2,-80.1,2023-01,PER,tuna_purse_seines,3,3.53,8.02,8.14,11.82,7.7
-12.1,-77.3,2023-03,PER,fishing,1,3.09,11.75,7.11,17.49,
-10.2,-78.4,2023-02,PER,other_purse_seines,2,3.7,4.94,4.49,21.09,8.1
-11.8,-77.4,2023-01,,other_purse_seines,3,13.05,21.6,25.11,32.62,7.7
-12.6,-76.9,2023-01,PER,inconclusive,1,6.29,12.77,11.48,22.73,8.8
-12.8,-77.1,2023-01,PER,tuna_purse_seines,1,0.13,5.03,4.75,13.13,6.6
-11.4,-77.6,2023-01,SSD,tuna_purse_seines,1,0.65,4.7,5.2,9.78,7.5
-17.6,-71.5,2023-01,PER,other_purse_seines,1,4.91,5.54,4.23,35.47,
-3.5,-81.4,2023-03,ECU,fishing,1,1.04,0.0,0.85,8.07,
-14.3,-77.1,2023-02,,pole_and_line,1,1.91,1.73,4.68,7.89,
-6.2,-81.1,2023-01,PER,purse_seines,1,0.83,5.46,0.0,9.06,7.6
-4.0,-82.1,2023-02,PER,other_purse_seines,1,6.8,17.21,22.21,17.42,7.7
-12.2,-77.3,2023-01,CHN,fishing,1,1.2,13.95,15.82,9.93,11.1
-8.2,-79.5,2023-01,PER,other_purse_seines,11,17.04,19.11,18.53,91.32,8.1
-14.7,-77.9,2023-02,PER,tuna_purse_seines,1,4.27,12.49,8.56,27.87,7.3
-14.4,-77.1,2023-02,PER,pole_and_line,1,0.22,12.59,14.12,4.62,7.6
-13.3,-77.4,2023-03,PER,other_purse_seines,1,1.06,4.82,10.23,7.57,6.9
-9.7,-78.8,2023-02,PER,other_purse_seines,9,7.69,17.25,19.14,44.01,9.3
-9.0,-82.5,2023-03,PAN,tuna_purse_seines,1,2.91,7.43,5.85,17.51,7.4
-9.3,-78.7,2023-01,PER,tuna_purse_seines,2,2.13,4.75,7.79,27.64,6.9
-15.1,-76.4,2023-03,PER,other_purse_seines,1,0.72,2.77,5.23,12.0,7.0
-7.1,-80.7,2023-01,PER,other_purse_seines,1,1.29,2.19,0.25,8.04,6.4
-10.4,-78.1,2023-01,PER,other_purse_seines,14,21.2448,24.13,22.52,74.58,8.3
-9.8,-78.4,2023-01,,other_purse_seines,4,16.72,18.63,29.69,103.6,8.9
-6.7,-81.0,2023-01,PER,tuna_purse_seines,5,7.45,15.3,16.8,21.55,
-7.1,-80.4,2023-03,PER,other_purse_seines,1,1.43,8.01,1.5,13.44,7.4
-13.3,-78.2,2023-02,PER,fishing,1,0.79,2.16,0.0,5.27,6.7
-6.9,-80.2,2023-01,PER,other_purse_seines,24,21.2448,26.39,24.3,52.73,8.5
-12.3,-78.6,2023-02,PER,pole_and_line,1,0.88,8.44,8.76,6.22,
-6.3,-81.8,2023-03,PER,other_purse_seines,1,3.0,5.21,16.74,57.85,
-11.0,-78.0,2023-02,PER,other_purse_seines,1,0.41,3.69,3.34,8.05,6.4
-14.8,-77.3,2023-02,GBR,other_purse_seines,1,5.28,9.78,11.8,25.56,7.3
-12.9,-76.7,2023-01,HND,other_purse_seines,1,8.13,15.06,9.98,37.15,9.5
-7.7,-79.6,2023-02,,other_purse_seines,1,0.27,3.41,6.75,10.5,6.8
-7.5,-79.7,2023-02,GBR,other_purse_seines,1,2.15,1.93,2.0,14.73,7.0
-17.9,-71.4,2023-02,PER,other_purse_seines,1,0.64,0.0,2.42,11.61,6.9
-15.4,-77.9,2023-02,PER,tuna_purse_seines,1,0.89,0.0,6.71,8.09,7.0
-7.5,-79.7,2023-01,PER,pole_and_line,1,5.06,3.24,0.0,42.41,7.2
-5.5,-81.6,2023-02,PER,other_purse_seines,1,6.44,14.28,8.84,23.61,7.3
-12.4,-77.8,2023-03,PER,other_purse_seines,1,0.99,7.03,11.0,12.52,8.2
-10.3,-78.3,2023-02,PER,other_purse_seines,1,0.41,2.66,0.0,8.35,8.5
-12.7,-77.0,2023-01,PER,pole_and_line,2,4.19,8.4,11.51,46.28,8.4
-11.0,-77.9,2023-01,PER,purse_seines,2,7.25,8.55,8.67,28.13,
-11.9,-77.3,2023-01,,other_purse_seines,4,7.59,13.69,17.72,56.13,7.1
-14.5,-76.1,2023-01,PER,purse_seines,1,2.02,5.65,7.12,20.43,9.1
-15.4,-77.4,2023-02,GBR,other_purse_seines,1,0.35,7.51,0.08,9.59,7.1
-8.0,-79.4,2023-01,PER,purse_seines,4,10.65,12.19,17.25,90.66,8.0
-10.6,-78.1,2023-02,PER,purse_seines,1,1.61,6.58,6.52,9.73,7.3
-10.9,-78.6,2023-01,PER,other_purse_seines,1,0.21,3.87,0.57,2.0,8.0
-12.1,-77.2,2023-01,PER,fishing,1,21.2448,25.93,21.09,125.02,8.1
-7.5,-79.9,2023-01,PER,other_purse_seines,53,21.2448,21.36,23.58,122.98,9.3
-11.9,-77.8,2023-02,PER,other_purse_seines,1,1.81,8.23,9.67,21.8,6.8
-9.3,-78.7,2023-02,PER,fishing,1,4.78,7.88,5.67,33.32,7.4
-5.4,-81.3,2023-01,PER,pole_and_line,1,2.95,10.27,12.13,17.01,7.5
-9.8,-81.0,2023-01,PER,tuna_purse_seines,1,3.31,3.63,5.96,13.03,8.5
-9.1,-78.6,2023-01,HND,other_purse_seines,1,0.25,0.0,4.52,8.77,8.0
-14.8,-77.8,2023-02,PER,tuna_purse_seines,1,8.08,3.08,5.34,37.01,7.9
-13.2,-77.3,2023-03,PER,other_purse_seines,1,0.06,6.06,0.41,4.27,6.8
-7.5,-80.0,2023-02,PER,tuna_purse_seines,1,1.47,2.73,9.32,25.1,8.7
-15.6,-76.9,2023-03,PER,other_purse_seines,1,3.83,10.93,14.38,11.36,7.2
-8.7,-79.0,2023-01,PER,other_purse_seines,5,6.16,5.36,13.47,23.41,7.7
-15.0,-77.0,2023-01,PER,set_gillnets,1,2.22,9.06,7.15,9.2,7.0
-16.9,-78.2,2023-03,ECU,tuna_purse_seines,2,11.14,15.38,21.91,84.83,8.5
-14.2,-77.6,2023-01,PER,set_gillnets,1,2.98,4.01,8.53,14.81,7.6
-11.0,-77.9,2023-01,PER,fishing,1,3.3,4.59,3.89,12.87,7.6
-9.0,-78.9,2023-01,PER,purse_seines,1,2.56,10.21,9.72,30.68,7.3
-12.9,-76.6,2023-01,PER,inconclusive,1,1.11,3.46,0.0,8.29,6.7
-3.8,-82.6,2023-03,ECU,tuna_purse_seines,1,1.86,0.0,0.02,9.41,
-16.5,-77.8,2023-03,PER,tuna_purse_seines,2,3.85,10.52,7.43,30.46,7.1
-16.6,-78.1,2023-03,PER,tuna_purse_seines,1,2.51,8.78,10.99,21.67,7.0
-14.0,-76.9,2023-01,PER,set_gillnets,1,3.46,14.07,15.28,17.05,6.6
-15.3,-76.8,2023-03,PER,pole_and_line,1,1.19,7.91,2.26,6.41,7.1
-12.2,-77.2,2023-03,PER,fishing,1,1.78,14.3,8.67,24.43,8.4
-15.5,-77.5,2023-02,AIA,purse_seines,1,0.76,7.15,8.93,6.77,7.0
-6.9,-83.4,2023-03,ECU,tuna_purse_seines,1,0.2,0.0,0.0,6.61,7.4
-12.4,-79.4,2023-02,PER,tuna_purse_seines,1,1.54,2.26,0.0,22.82,6.8
-12.6,-76.9,2023-02,PER,purse_seines,3,5.84,11.24,9.05,27.49,7.5
-15.4,-76.9,2023-03,PER,other_purse_seines,1,1.22,0.0,1.91,12.29,7.6
-14.5,-77.0,2023-01,PER,set_gillnets,1,3.07,9.42,3.33,12.1,6.9
-11.9,-77.2,2023-03,PER,inconclusive,2,21.2448,28.37,30.21,95.33,9.1
-12.1,-77.3,2023-02,PER,tuna_purse_seines,1,0.61,7.14,10.21,4.57,8.2
-14.5,-77.4,2023-01,PER,set_gillnets,1,1.02,6.89,5.49,12.39,6.7
-9.5,-78.7,2023-02,PER,tuna_purse_seines,1,4.59,10.59,11.4,66.74,8.6
-14.5,-77.7,2023-02,PER,pole_and_line,1,2.31,9.64,9.27,26.32,8.6
-9.8,-78.4,2023-01,PER,fishing,1,0.56,4.83,0.0,6.97,7.8
-15.8,-77.6,2023-03,PER,fishing,1,0.57,4.62,9.94,6.29,7.4
-12.7,-79.4,2023-03,PER,fishing,1,0.07,0.0,0.0,8.37,9.3
-12.4,-77.1,2023-01,PER,inconclusive,1,0.18,2.77,6.07,8.46,7.9
-6.3,-80.9,2023-01,PER,purse_seines,2,8.47,17.54,15.58,70.31,7.9
-13.4,-76.2,2023-02,,other_purse_seines,1,0.1,0.81,0.0,3.31,8.6
-9.4,-81.9,2023-02,PER,tuna_purse_seines,1,0.18,0.0,8.84,6.03,8.8
-7.9,-79.6,2023-01,PER,pole_and_line,1,0.78,5.7,7.64,13.52,7.3
-10.0,-78.8,2023-01,PER,other_purse_seines,1,0.35,0.95,6.24,14.69,6.8
-13.0,-77.2,2023-02,PER,other_purse_seines,1,0.1,10.73,9.31,7.08,7.7
-12.7,-77.0,2023-01,PER,tuna_purse_seines,1,0.16,5.57,5.4,3.8,7.6
-10.2,-79.4,2023-02,PER,other_purse_seines,1,3.77,5.16,8.33,28.92,8.4
-7.6,-79.8,2023-02,PER,purse_seines,4,7.29,16.84,16.58,11.3,8.3
-15.6,-77.9,2023-02,PER,tuna_purse_seines,1,0.18,9.35,14.47,7.55,
-7.5,-81.0,2023-03,PER,other_purse_seines,1,5.2,13.65,6.28,31.1,7.1
-8.9,-79.3,2023-02,PER,other_purse_seines,1,3.33,12.74,7.8,37.52,7.6
-4.2,-81.4,2023-02,PER,other_purse_seines,1,0.71,4.85,6.08,8.92,
-17.4,-71.6,2023-01,PER,other_purse_seines,1,0.6,1.69,0.0,16.72,6.9
-8.2,-81.0,2023-02,,purse_seines,1,4.79,12.68,16.7,66.52,
-9.4,-82.3,2023-02,PER,tuna_purse_seines,1,9.6,16.15,8.87,44.95,7.8
-15.6,-77.8,2023-02,PER,pole_and_line,1,4.54,7.02,10.91,26.63,7.5
-15.5,-78.0,2023-03,ECU,tuna_purse_seines,1,2.82,6.75,10.17,16.32,8.9
-11.7,-77.5,2023-01,PER,other_purse_seines,20,21.2448,30.36,24.92,73.78,8.4
-16.7,-78.0,2023-03,PER,tuna_purse_seines,2,5.65,8.82,5.98,41.41,7.5
-13.2,-77.8,2023-01,PER,pole_and_line,1,2.62,5.08,7.53,6.15,6.8
-8.8,-79.1,2023-01,PER,other_purse_seines,2,7.0,19.13,18.61,37.01,10.5
-16.5,-76.8,2023-03,PER,tuna_purse_seines,2,12.94,16.83,20.76,133.64,10.5
-9.0,-78.9,2023-01,PER,other_purse_seines,4,6.96,7.98,6.86,43.82,7.4
-5.7,-81.0,2023-01,PER,pole_and_line,1,2.87,9.8,11.5,27.04,7.2
-9.2,-79.3,2023-02,PER,other_purse_seines,1,2.01,2.65,11.34,7.55,7.7
-16.4,-76.7,2023-03,PER,fishing,1,2.12,12.7,9.75,6.55,7.6
-7.7,-79.6,2023-01,PER,fishing,3,21.2448,29.92,29.6,114.53,8.3
-7.9,-79.9,2023-02,PER,other_purse_seines,24,21.2448,29.68,35.38,111.91,9.0
-12.0,-77.1,2023-03,PER,other_purse_seines,7,21.2448,31.64,32.76,107.52,9.4
-6.2,-81.6,2023-03,ECU,fishing,1,1.98,11.06,12.85,14.07,8.0
-16.4,-78.0,2023-03,PER,tuna_purse_seines,1,0.64,4.04,5.69,21.09,8.5
-9.7,-81.1,2023-01,PER,tuna_purse_seines,1,2.18,2.46,0.0,14.89,7.0
-17.1,-72.2,2023-02,PER,other_purse_seines,3,5.25,4.77,0.79,34.63,7.8
-9.1,-80.4,2023-03,PER,other_purse_seines,2,5.01,13.64,12.51,30.19,8.0
-10.6,-78.1,2023-01,PER,other_purse_seines,2,2.3,14.13,4.89,9.57,8.3
-6.8,-81.0,2023-01,PER,tuna_purse_seines,1,0.34,0.0,4.23,5.63,8.0
-12.0,-80.7,2023-02,PER,tuna_purse_seines,1,0.67,5.92,6.75,10.18,9.2
-7.9,-79.7,2023-01,GBR,other_purse_seines,1,3.23,5.58,12.35,60.21,8.2
-10.3,-79.3,2023-02,PER,other_purse_seines,1,6.16,15.44,8.43,27.46,7.5
-13.3,-76.7,2023-01,PER,other_purse_seines,14,21.2448,26.43,36.43,110.85,
-14.7,-76.9,2023-03,PER,other_purse_seines,1,2.08,3.02,4.23,17.23,6.9
-7.2,-79.8,2023-02,PER,other_purse_seines,2,1.7,5.14,3.94,13.73,7.7
-12.1,-77.3,2023-03,PER,other_purse_seines,2,9.44,10.08,14.78,72.27,9.0
-12.5,-77.0,2023-03,,other_purse_seines,1,1.22,7.95,0.0,27.63,6.6
-16.4,-78.1,2023-02,ECU,tuna_purse_seines,1,0.4,9.8,9.16,8.75,8.2
-7.5,-79.8,2023-01,HND,other_purse_seines,1,0.65,8.27,6.7,25.31,7.1
-7.3,-80.1,2023-01,PER,tuna_purse_seines,1,0.32,1.72,0.0,10.19,6.7
-9.9,-78.5,2023-01,PER,other_purse_seines,9,14.27,31.12,28.27,52.72,9.8
-15.1,-77.4,2023-02,PER,tuna_purse_seines,1,2.96,12.24,14.64,14.25,6.9
-7.1,-81.4,2023-03,PER,other_purse_seines,1,0.04,9.68,12.4,5.3,7.0
-5.1,-81.1,2023-01,PER,inconclusive,1,21.2448,22.67,23.69,186.39,8.8
-5.4,-82.8,2023-02,PER,other_purse_seines,1,1.08,3.09,8.03,5.36,7.1
-10.1,-79.4,2023-02,PER,other_purse_seines,1,0.71,10.75,4.18,12.2,8.0
-16.9,-77.1,2023-03,,purse_seines,1,3.87,16.45,17.93,35.16,7.7
-12.6,-77.0,2023-01,PER,tuna_purse_seines,1,0.08,4.93,4.66,5.6,7.5
-12.3,-77.4,2023-03,PER,other_purse_seines,1,0.43,2.26,5.33,8.48,
-9.3,-78.6,2023-01,PER,other_purse_seines,11,21.2448,24.62,19.8,160.34,8.6
-14.8,-77.5,2023-03,,pole_and_line,1,2.98,10.51,2.57,10.31,7.3
-15.3,-78.9,2023-02,PER,tuna_purse_seines,1,1.58,9.18,9.67,19.77,6.8
-13.8,-76.6,2023-01,PER,inconclusive,1,0.82,9.46,5.55,12.9,7.7
-6.4,-80.9,2023-03,PER,other_purse_seines,1,0.22,0.0,2.54,4.92,6.7
-12.3,-78.8,2023-03,PER,other_purse_seines,7,17.65,28.68,32.42,92.06,
-8.9,-80.4,2023-03,PER,other_purse_seines,3,3.27,3.68,1.28,11.73,8.2
-15.7,-76.7,2023-03,,pole_and_line,1,0.53,7.95,0.24,5.29,6.6
-16.9,-78.0,2023-03,PER,tuna_purse_seines,1,0.02,5.46,7.56,8.97,
-11.6,-77.5,2023-01,PER,other_purse_seines,29,21.2448,28.29,27.45,166.57,9.5
-6.2,-81.0,2023-01,PER,tuna_purse_seines,3,5.96,10.81,11.07,37.47,7.9
-14.8,-77.3,2023-03,,pole_and_line,1,1.0,4.81,12.45,8.64,8.0
-15.3,-77.3,2023-02,PER,tuna_purse_seines,1,2.83,10.14,10.68,17.45,
-7.5,-79.9,2023-01,PER,fishing,2,6.92,16.06,15.3,23.21,7.5
-7.8,-79.8,2023-02,PER,other_purse_seines,29,21.2448,35.38,32.87,51.62,8.7
-13.9,-77.3,2023-03,PER,other_purse_seines,1,1.48,5.2,0.0,6.56,7.7
-7.7,-79.6,2023-01,PER,pole_and_line,1,2.05,5.93,7.18,10.54,7.4
-13.9,-77.7,2023-01,PER,pole_and_line,1,1.96,9.48,4.0,14.63,7.7
-8.3,-79.3,2023-02,HND,other_purse_seines,1,1.2,3.97,9.35,14.63,7.4
-7.1,-80.1,2023-01,GBR,other_purse_seines,1,1.45,1.68,0.0,14.25,7.8
-10.8,-77.9,2023-01,,other_purse_seines,4,11.65,14.53,14.61,159.67,8.3
-9.5,-78.8,2023-02,PER,inconclusive,1,1.72,6.36,4.31,7.44,9.5
-11.2,-77.8,2023-02,PER,other_purse_seines,4,15.99,24.85,24.0,62.16,8.4
-4.7,-84.4,2023-03,ECU,tuna_purse_seines,1,0.18,9.21,2.65,5.28,7.2
-10.2,-78.6,2023-01,PER,other_purse_seines,2,1.21,0.0,1.34,13.56,
-14.5,-77.5,2023-03,PER,other_purse_seines,6,6.77,14.98,16.85,16.33,
-7.2,-80.2,2023-01,PER,other_purse_seines,9,11.04,10.11,12.83,84.93,9.4
-9.3,-80.3,2023-03,PER,other_purse_seines,3,9.85,10.93,13.14,43.93,10.1
-7.5,-79.7,2023-02,,other_purse_seines,1,0.02,5.9,5.17,4.28,7.2
-9.9,-78.3,2023-02,PER,other_purse_seines,2,2.24,5.23,5.34,23.87,6.4
-15.1,-75.7,2023-01,PER,purse_seines,3,2.27,9.13,10.66,8.59,7.4
-8.2,-79.0,2023-03,PER,inconclusive,1,2.15,0.0,4.25,14.57,8.4
-16.8,-77.1,2023-03,PER,tuna_purse_seines,1,3.0,7.56,15.15,21.17,7.2
-4.0,-81.4,2023-03,ECU,fishing,1,2.03,15.6,15.34,15.5,
-8.4,-79.0,2023-01,PER,other_purse_seines,23,21.2448,21.12,21.12,66.05,10.3
-6.5,-80.7,2023-01,PER,purse_seines,1,0.29,9.94,12.39,2.76,7.5
-14.9,-77.4,2023-03,PER,other_purse_seines,4,8.55,10.81,12.82,33.99,7.3
-16.6,-78.2,2023-03,PER,other_purse_seines,1,1.21,8.6,3.95,9.52,6.9
